k,d,A,p01_lam,p01_q,p01_raw,p012_lam,p012_q,p012_raw
14,1099,10556,1,1,1,0,0,0
14,1100,10556,1,1,1,0,0,0
14,1102,10582,1,1,1,1,1,1
14,1102,10583,1,1,1,0,0,0
14,1130,10848,1,1,1,0,0,0
14,1137,10920,1,1,1,0,0,0
14,1138,10920,1,1,1,0,0,0
14,1150,11039,1,1,1,0,0,0
14,1185,11375,1,1,1,0,0,0
14,1207,11590,1,1,1,0,0,0
14,1209,11615,1,1,1,0,0,0
14,1210,11615,1,1,1,0,0,0
14,1213,11647,1,1,1,0,0,0
14,1220,11712,1,1,1,0,0,0
14,1229,11799,1,1,1,0,0,0
14,1236,11868,1,1,1,0,0,0
14,1245,11951,1,1,1,0,0,0
14,1269,12179,1,1,1,0,0,0
14,1289,12375,1,1,1,0,0,0
14,1325,12727,1,1,1,0,0,0
14,1326,12727,1,1,1,0,0,0
14,1330,12771,1,1,1,0,0,0
14,1333,12797,1,1,1,0,0,0
14,1385,13299,1,1,1,0,0,0
14,1386,13311,1,1,1,0,0,0
14,1414,13584,1,1,1,0,0,0
14,1415,13584,1,1,1,0,0,0
14,1430,13727,1,1,1,0,0,0
14,1444,13871,1,1,1,0,0,0
14,1445,13871,1,1,1,0,0,0
14,1464,14063,1,1,1,0,0,0
14,1465,14063,1,1,1,0,0,0
14,1473,14144,1,1,1,0,0,0
14,1496,14364,1,1,1,0,0,0
14,1593,15300,1,1,1,0,0,0
14,1670,16031,1,1,1,0,0,0
14,1757,16874,1,0,0,0,0,0
14,1784,17135,1,1,1,0,0,0
14,1793,17225,1,1,1,0,0,0
14,1794,17225,1,1,1,0,0,0
14,1800,17289,1,1,1,0,0,0
14,1880,18054,1,1,1,1,1,1
14,1880,18055,1,1,1,0,0,0
14,1932,18559,1,1,1,0,0,0
14,1933,18559,1,1,1,0,0,0
14,1952,18745,1,1,1,0,0,0
14,1979,19005,1,1,1,0,0,0
14,2064,19824,1,1,1,0,0,0
14,2211,21238,1,1,1,0,0,0
14,2212,21238,1,1,1,0,0,0
14,2224,21359,1,1,1,0,0,0
14,2229,21413,1,1,1,0,0,0
14,2230,21413,1,1,1,0,0,0
14,2319,22274,1,1,1,0,0,0
14,2324,22320,1,1,1,0,0,0
14,2331,22385,1,1,1,0,0,0
14,2359,22655,1,1,1,0,0,0
14,2406,23114,1,1,1,0,0,0
14,2407,23114,1,1,1,0,0,0
14,2489,23903,1,1,1,0,0,0
14,2659,25542,1,1,1,0,0,0
14,2660,25542,1,1,1,0,0,0
14,2664,25584,1,1,1,0,0,0
14,2672,25661,1,1,1,0,0,0
14,2698,25915,1,1,1,0,0,0
14,2809,26975,1,1,1,0,0,0
14,2811,26999,1,1,1,1,1,1
14,2811,27000,1,0,0,0,0,0
14,2898,27839,1,1,1,0,0,0
14,2899,27839,1,1,1,0,0,0
14,2915,27999,1,1,1,0,0,0
14,2933,28175,1,1,1,0,0,0
14,2934,28175,1,1,1,0,0,0
